,wp_s_x,wp_s_z,wp_t_x,wp_t_z,total_edges,vis_edges,HHs,HTs,HLs,THs,TTs,TLs
4956,13,5,14,0,168,0,0,0,0,0,0,0
4957,13,5,14,1,56,0,0,0,0,0,0,0
4958,13,5,14,2,182,0,0,0,0,0,0,0
4959,13,5,14,3,140,112,112,81,11,107,54,7
4960,13,5,14,4,126,125,125,123,89,99,77,9
4961,13,5,14,5,140,0,0,0,0,0,0,0
4962,13,5,14,6,168,0,0,0,0,0,0,0
4963,13,5,14,7,126,0,0,0,0,0,0,0
4964,13,5,14,8,154,0,0,0,0,0,0,0
4965,13,5,14,9,154,0,0,0,0,0,0,0
4966,13,5,14,10,182,0,0,0,0,0,0,0
4967,13,5,14,11,196,0,0,0,0,0,0,0
4968,13,5,14,12,168,0,0,0,0,0,0,0
4969,13,5,15,1,98,0,0,0,0,0,0,0
4970,13,5,15,2,154,0,0,0,0,0,0,0
4971,13,5,15,3,168,0,0,0,0,0,0,0
4972,13,5,15,4,140,0,0,0,0,0,0,0
4973,13,5,15,5,182,0,0,0,0,0,0,0
4974,13,5,15,6,140,0,0,0,0,0,0,0
4975,13,5,15,7,182,0,0,0,0,0,0,0
4976,13,5,15,8,112,0,0,0,0,0,0,0
4977,13,5,15,9,168,168,167,167,156,167,167,153
4978,13,5,15,10,154,16,15,8,0,10,2,0
4979,13,5,15,11,196,109,109,21,0,97,18,0
4980,13,5,15,12,126,0,0,0,0,0,0,0
4981,13,5,15,13,168,0,0,0,0,0,0,0
4982,13,5,15,14,140,0,0,0,0,0,0,0
4983,13,5,15,15,154,56,56,0,0,8,0,0
4984,13,5,15,16,112,112,112,73,48,112,73,48
4985,13,5,15,17,168,0,0,0,0,0,0,0
4986,13,5,15,18,182,0,0,0,0,0,0,0
4987,13,5,15,19,168,0,0,0,0,0,0,0
4988,13,5,15,20,140,0,0,0,0,0,0,0
4989,13,5,15,21,98,0,0,0,0,0,0,0
4990,13,5,16,8,168,14,14,14,14,14,14,14
4991,13,5,16,9,182,182,182,182,138,182,182,101
4992,13,6,18,5,108,0,0,0,0,0,0,0
4993,13,6,18,6,132,98,91,60,46,70,53,40
4994,13,6,18,7,120,0,0,0,0,0,0,0
4995,13,6,18,8,120,0,0,0,0,0,0,0
4996,13,6,18,9,156,0,0,0,0,0,0,0
4997,13,6,18,10,108,0,0,0,0,0,0,0
4998,13,6,18,11,156,0,0,0,0,0,0,0
4999,13,6,9,7,144,144,144,144,144,144,144,144
5000,13,6,18,12,144,0,0,0,0,0,0,0
5001,13,6,18,13,132,0,0,0,0,0,0,0
5002,13,6,19,1,72,0,0,0,0,0,0,0
5003,13,6,19,2,72,13,13,4,0,0,0,0
5004,13,6,19,3,132,0,0,0,0,0,0,0
5005,13,6,19,4,156,0,0,0,0,0,0,0
5006,13,6,19,5,144,0,0,0,0,0,0,0
5007,13,6,9,8,168,143,143,65,0,131,39,0
5008,13,6,9,9,132,132,132,132,132,132,132,132
5009,13,6,9,10,120,0,0,0,0,0,0,0
5010,13,6,10,6,168,168,168,168,168,168,168,168
5011,13,6,10,7,156,0,0,0,0,0,0,0
5012,13,6,10,8,144,0,0,0,0,0,0,0
5013,13,6,10,9,108,96,96,96,96,96,96,96
5014,13,6,10,10,132,120,120,118,25,120,115,20
5015,13,6,10,11,156,0,0,0,0,0,0,0
5016,13,6,10,12,144,0,0,0,0,0,0,0
5017,13,6,10,13,144,127,127,121,115,102,100,96
5018,13,6,10,14,156,12,12,0,0,0,0,0
5019,13,6,11,3,132,36,36,36,36,36,36,36
5020,13,6,11,4,144,108,108,84,0,108,84,0
5021,13,6,11,5,108,0,0,0,0,0,0,0
5022,13,6,11,6,144,0,0,0,0,0,0,0
5023,13,6,11,7,120,120,120,120,120,120,120,120
5024,13,6,11,8,156,73,73,65,55,31,24,17
5025,13,6,11,12,156,0,0,0,0,0,0,0
5026,13,6,11,13,144,0,0,0,0,0,0,0
5027,13,6,11,14,132,0,0,0,0,0,0,0
5028,13,6,12,3,84,2,2,0,0,0,0,0
5029,13,6,12,4,132,0,0,0,0,0,0,0
5030,13,6,12,5,144,144,144,132,97,144,131,93
5031,13,6,12,6,132,132,132,129,123,121,113,99
5032,13,6,12,7,144,143,143,140,134,128,118,94
5033,13,6,12,8,144,0,0,0,0,0,0,0
5034,13,6,12,9,144,0,0,0,0,0,0,0
5035,13,6,12,10,132,0,0,0,0,0,0,0
5036,13,6,12,11,120,109,109,89,33,105,84,33
5037,13,6,12,13,156,156,156,145,59,142,95,20
5038,13,6,12,14,12,0,0,0,0,0,0,0
5039,13,6,13,1,108,103,103,69,60,101,65,60
5040,13,6,13,2,96,0,0,0,0,0,0,0
5041,13,6,13,3,96,84,84,72,36,84,72,36
5042,13,6,13,4,144,1,1,0,0,0,0,0
5043,13,6,13,5,168,121,114,107,91,87,80,51
5044,13,6,13,7,168,0,0,0,0,0,0,0
5045,13,6,13,8,156,0,0,0,0,0,0,0
5046,13,6,13,9,144,0,0,0,0,0,0,0
5047,13,6,13,10,156,0,0,0,0,0,0,0
5048,13,6,13,11,120,120,120,115,15,120,102,7
5049,13,6,13,12,132,64,64,0,0,59,0,0
5050,13,6,13,13,72,12,12,12,0,12,12,0
5051,13,6,13,14,120,120,120,120,108,119,115,99
5052,13,6,14,0,144,0,0,0,0,0,0,0
5053,13,6,14,1,48,0,0,0,0,0,0,0
5054,13,6,14,2,156,0,0,0,0,0,0,0
5055,13,6,14,3,120,96,96,96,84,96,96,84
5056,13,6,14,4,108,65,65,48,39,39,35,30
5057,13,6,14,5,120,0,0,0,0,0,0,0
5058,13,6,14,6,144,0,0,0,0,0,0,0
5059,13,6,14,7,108,0,0,0,0,0,0,0
5060,13,6,14,8,132,0,0,0,0,0,0,0
5061,13,6,14,9,132,0,0,0,0,0,0,0
5062,13,6,14,10,156,0,0,0,0,0,0,0
5063,13,6,14,11,168,0,0,0,0,0,0,0
5064,13,6,14,12,144,0,0,0,0,0,0,0
5065,13,6,15,1,84,0,0,0,0,0,0,0
5066,13,6,15,2,132,0,0,0,0,0,0,0
5067,13,6,15,3,144,0,0,0,0,0,0,0
5068,13,6,15,4,120,0,0,0,0,0,0,0
5069,13,6,15,5,156,0,0,0,0,0,0,0
5070,13,6,15,6,120,0,0,0,0,0,0,0
5071,13,6,15,7,156,0,0,0,0,0,0,0
5072,13,6,15,8,96,0,0,0,0,0,0,0
5073,13,6,15,9,144,144,144,144,144,144,144,144
5074,13,6,15,10,132,132,132,132,115,125,124,103
5075,13,6,15,11,168,156,156,86,18,154,78,16
5076,13,6,15,12,108,0,0,0,0,0,0,0
5077,13,6,15,13,144,0,0,0,0,0,0,0
5078,13,6,15,14,120,0,0,0,0,0,0,0
5079,13,6,15,15,132,132,132,92,0,132,81,0
5080,13,6,15,16,96,96,96,84,42,96,84,42
5081,13,6,15,17,144,17,17,0,0,6,0,0
5082,13,6,15,18,156,0,0,0,0,0,0,0
5083,13,6,15,19,144,0,0,0,0,0,0,0
5084,13,6,15,20,120,0,0,0,0,0,0,0
5085,13,6,15,21,84,28,28,14,5,10,6,0
5086,13,6,16,8,144,19,19,19,19,19,19,19
5087,13,6,16,9,156,156,156,156,156,156,156,156
5088,13,7,18,5,126,0,0,0,0,0,0,0
5089,13,7,18,6,154,11,11,0,0,4,0,0
5090,13,7,18,7,140,73,73,17,4,53,14,1
5091,13,7,18,8,140,0,0,0,0,0,0,0
5092,13,7,18,9,182,0,0,0,0,0,0,0
5093,13,7,18,10,126,0,0,0,0,0,0,0
5094,13,7,18,11,182,0,0,0,0,0,0,0
5095,13,7,9,7,168,0,0,0,0,0,0,0
5096,13,7,18,12,168,14,14,5,1,1,0,0
5097,13,7,18,13,154,0,0,0,0,0,0,0
5098,13,7,19,1,84,52,52,45,13,35,29,6
5099,13,7,19,2,84,0,0,0,0,0,0,0
5100,13,7,19,3,154,1,1,1,0,0,0,0
5101,13,7,19,4,182,0,0,0,0,0,0,0
5102,13,7,19,5,168,14,14,4,2,0,0,0
5103,13,7,9,8,196,0,0,0,0,0,0,0
5104,13,7,9,9,154,0,0,0,0,0,0,0
5105,13,7,9,10,140,0,0,0,0,0,0,0
5106,13,7,10,6,196,0,0,0,0,0,0,0
5107,13,7,10,7,182,0,0,0,0,0,0,0
5108,13,7,10,8,168,0,0,0,0,0,0,0
5109,13,7,10,9,126,0,0,0,0,0,0,0
5110,13,7,10,10,154,0,0,0,0,0,0,0
5111,13,7,10,11,182,158,158,150,138,90,85,76
5112,13,7,10,12,168,0,0,0,0,0,0,0
5113,13,7,10,13,168,0,0,0,0,0,0,0
5114,13,7,10,14,182,0,0,0,0,0,0,0
5115,13,7,11,3,154,0,0,0,0,0,0,0
5116,13,7,11,4,168,0,0,0,0,0,0,0
5117,13,7,11,5,126,0,0,0,0,0,0,0
5118,13,7,11,6,168,0,0,0,0,0,0,0
5119,13,7,11,7,140,0,0,0,0,0,0,0
5120,13,7,11,8,182,0,0,0,0,0,0,0
5121,13,7,11,12,182,18,17,16,10,0,0,0
5122,13,7,11,13,168,0,0,0,0,0,0,0
5123,13,7,11,14,154,0,0,0,0,0,0,0
5124,13,7,12,3,98,0,0,0,0,0,0,0
5125,13,7,12,4,154,0,0,0,0,0,0,0
5126,13,7,12,5,168,0,0,0,0,0,0,0
5127,13,7,12,6,154,0,0,0,0,0,0,0
5128,13,7,12,7,168,0,0,0,0,0,0,0
5129,13,7,12,8,168,0,0,0,0,0,0,0
5130,13,7,12,9,168,0,0,0,0,0,0,0
5131,13,7,12,10,154,0,0,0,0,0,0,0
5132,13,7,12,11,140,1,1,0,0,0,0,0
5133,13,7,12,13,182,113,113,52,0,77,23,0
5134,13,7,12,14,14,0,0,0,0,0,0,0
5135,13,7,13,1,126,0,0,0,0,0,0,0
5136,13,7,13,2,112,0,0,0,0,0,0,0
5137,13,7,13,3,112,0,0,0,0,0,0,0
5138,13,7,13,4,168,0,0,0,0,0,0,0
5139,13,7,13,5,196,0,0,0,0,0,0,0
5140,13,7,13,6,168,0,0,0,0,0,0,0
5141,13,7,13,8,182,169,169,152,3,160,117,0
5142,13,7,13,9,168,145,145,70,1,35,0,0
5143,13,7,13,10,182,162,161,162,162,147,142,134
5144,13,7,13,11,140,0,0,0,0,0,0,0
5145,13,7,13,12,154,0,0,0,0,0,0,0
5146,13,7,13,13,84,0,0,0,0,0,0,0
5147,13,7,13,14,140,0,0,0,0,0,0,0
5148,13,7,14,0,168,0,0,0,0,0,0,0
5149,13,7,14,1,56,0,0,0,0,0,0,0
5150,13,7,14,2,182,0,0,0,0,0,0,0
5151,13,7,14,3,140,0,0,0,0,0,0,0
5152,13,7,14,4,126,0,0,0,0,0,0,0
5153,13,7,14,5,140,0,0,0,0,0,0,0
5154,13,7,14,6,168,0,0,0,0,0,0,0
5155,13,7,14,7,126,0,0,0,0,0,0,0
5156,13,7,14,8,154,11,11,11,11,0,0,0
5157,13,7,14,9,154,0,0,0,0,0,0,0
5158,13,7,14,10,182,0,0,0,0,0,0,0
5159,13,7,14,11,196,0,0,0,0,0,0,0
5160,13,7,14,12,168,121,121,114,109,58,57,51
5161,13,7,15,1,98,2,2,1,1,0,0,0
5162,13,7,15,2,154,4,4,1,0,0,0,0
5163,13,7,15,3,168,0,0,0,0,0,0,0
5164,13,7,15,4,140,0,0,0,0,0,0,0
5165,13,7,15,5,182,11,11,7,0,0,0,0
5166,13,7,15,6,140,0,0,0,0,0,0,0
5167,13,7,15,7,182,0,0,0,0,0,0,0
5168,13,7,15,8,112,0,0,0,0,0,0,0
5169,13,7,15,9,168,0,0,0,0,0,0,0
5170,13,7,15,10,154,0,0,0,0,0,0,0
5171,13,7,15,11,196,0,0,0,0,0,0,0
5172,13,7,15,12,126,0,0,0,0,0,0,0
5173,13,7,15,13,168,30,30,9,0,4,0,0
5174,13,7,15,14,140,57,57,44,25,35,25,14
5175,13,7,15,15,154,0,0,0,0,0,0,0
5176,13,7,15,16,112,0,0,0,0,0,0,0
5177,13,7,15,17,168,0,0,0,0,0,0,0
5178,13,7,15,18,182,10,10,9,6,0,0,0
5179,13,7,15,19,168,11,11,7,0,10,5,0
5180,13,7,15,20,140,95,95,49,14,86,34,13
5181,13,7,15,21,98,0,0,0,0,0,0,0
5182,13,7,16,8,168,0,0,0,0,0,0,0
5183,13,7,16,9,182,0,0,0,0,0,0,0
5184,13,8,18,5,117,0,0,0,0,0,0,0
5185,13,8,18,6,143,0,0,0,0,0,0,0
5186,13,8,18,7,130,0,0,0,0,0,0,0
5187,13,8,18,8,130,0,0,0,0,0,0,0
5188,13,8,18,9,169,0,0,0,0,0,0,0
5189,13,8,18,10,117,0,0,0,0,0,0,0
5190,13,8,18,11,169,0,0,0,0,0,0,0
5191,13,8,9,7,156,0,0,0,0,0,0,0
5192,13,8,18,12,156,0,0,0,0,0,0,0
5193,13,8,18,13,143,0,0,0,0,0,0,0
5194,13,8,19,1,78,0,0,0,0,0,0,0
5195,13,8,19,2,78,0,0,0,0,0,0,0
5196,13,8,19,3,143,0,0,0,0,0,0,0
5197,13,8,19,4,169,0,0,0,0,0,0,0
5198,13,8,19,5,156,0,0,0,0,0,0,0
5199,13,8,9,8,182,0,0,0,0,0,0,0
5200,13,8,9,9,143,0,0,0,0,0,0,0
5201,13,8,9,10,130,0,0,0,0,0,0,0
5202,13,8,10,6,182,0,0,0,0,0,0,0
5203,13,8,10,7,169,0,0,0,0,0,0,0
5204,13,8,10,8,156,0,0,0,0,0,0,0
5205,13,8,10,9,117,0,0,0,0,0,0,0
5206,13,8,10,10,143,0,0,0,0,0,0,0
5207,13,8,10,11,169,169,169,168,143,169,168,143
5208,13,8,10,12,156,0,0,0,0,0,0,0
5209,13,8,10,13,156,0,0,0,0,0,0,0
5210,13,8,10,14,169,0,0,0,0,0,0,0
5211,13,8,11,3,143,0,0,0,0,0,0,0
5212,13,8,11,4,156,0,0,0,0,0,0,0
5213,13,8,11,5,117,0,0,0,0,0,0,0
5214,13,8,11,6,156,0,0,0,0,0,0,0
5215,13,8,11,7,130,0,0,0,0,0,0,0
5216,13,8,11,8,169,0,0,0,0,0,0,0
5217,13,8,11,12,169,0,0,0,0,0,0,0
5218,13,8,11,13,156,0,0,0,0,0,0,0
5219,13,8,11,14,143,0,0,0,0,0,0,0
5220,13,8,12,3,91,0,0,0,0,0,0,0
5221,13,8,12,4,143,0,0,0,0,0,0,0
5222,13,8,12,5,156,0,0,0,0,0,0,0
5223,13,8,12,6,143,0,0,0,0,0,0,0
5224,13,8,12,7,156,0,0,0,0,0,0,0
5225,13,8,12,8,156,0,0,0,0,0,0,0
5226,13,8,12,9,156,0,0,0,0,0,0,0
5227,13,8,12,10,143,0,0,0,0,0,0,0
5228,13,8,12,11,130,0,0,0,0,0,0,0
5229,13,8,12,13,169,0,0,0,0,0,0,0
5230,13,8,12,14,13,0,0,0,0,0,0,0
5231,13,8,13,1,117,0,0,0,0,0,0,0
5232,13,8,13,2,104,0,0,0,0,0,0,0
5233,13,8,13,3,104,0,0,0,0,0,0,0
5234,13,8,13,4,156,0,0,0,0,0,0,0
5235,13,8,13,5,182,0,0,0,0,0,0,0
5236,13,8,13,6,156,0,0,0,0,0,0,0
5237,13,8,13,7,182,168,168,159,129,149,118,38
5238,13,8,13,9,156,156,156,156,156,156,156,152
5239,13,8,13,10,169,169,169,169,169,169,169,169
5240,13,8,13,11,130,0,0,0,0,0,0,0
5241,13,8,13,12,143,0,0,0,0,0,0,0
5242,13,8,13,13,78,0,0,0,0,0,0,0
5243,13,8,13,14,130,0,0,0,0,0,0,0
5244,13,8,14,0,156,0,0,0,0,0,0,0
5245,13,8,14,1,52,0,0,0,0,0,0,0
5246,13,8,14,2,169,0,0,0,0,0,0,0
5247,13,8,14,3,130,0,0,0,0,0,0,0
5248,13,8,14,4,117,0,0,0,0,0,0,0
5249,13,8,14,5,130,0,0,0,0,0,0,0
5250,13,8,14,6,156,0,0,0,0,0,0,0
5251,13,8,14,7,117,0,0,0,0,0,0,0
5252,13,8,14,8,143,0,0,0,0,0,0,0
5253,13,8,14,9,143,0,0,0,0,0,0,0
5254,13,8,14,10,169,0,0,0,0,0,0,0
5255,13,8,14,11,182,0,0,0,0,0,0,0
5256,13,8,14,12,156,9,9,6,3,0,0,0
5257,13,8,15,1,91,0,0,0,0,0,0,0
5258,13,8,15,2,143,0,0,0,0,0,0,0
5259,13,8,15,3,156,0,0,0,0,0,0,0
5260,13,8,15,4,130,0,0,0,0,0,0,0
5261,13,8,15,5,169,0,0,0,0,0,0,0
5262,13,8,15,6,130,0,0,0,0,0,0,0
5263,13,8,15,7,169,0,0,0,0,0,0,0
5264,13,8,15,8,104,0,0,0,0,0,0,0
5265,13,8,15,9,156,0,0,0,0,0,0,0
5266,13,8,15,10,143,0,0,0,0,0,0,0
5267,13,8,15,11,182,0,0,0,0,0,0,0
5268,13,8,15,12,117,0,0,0,0,0,0,0
5269,13,8,15,13,156,0,0,0,0,0,0,0
5270,13,8,15,14,130,31,31,20,13,16,9,1
5271,13,8,15,15,143,0,0,0,0,0,0,0
5272,13,8,15,16,104,0,0,0,0,0,0,0
5273,13,8,15,17,156,0,0,0,0,0,0,0
5274,13,8,15,18,169,169,169,169,98,169,169,94
5275,13,8,15,19,156,7,7,3,0,3,1,0
5276,13,8,15,20,130,39,39,35,18,38,34,8
5277,13,8,15,21,91,0,0,0,0,0,0,0
5278,13,8,16,8,156,0,0,0,0,0,0,0
5279,13,8,16,9,169,0,0,0,0,0,0,0
5280,13,9,18,5,108,0,0,0,0,0,0,0
5281,13,9,18,6,132,0,0,0,0,0,0,0
5282,13,9,18,7,120,0,0,0,0,0,0,0
5283,13,9,18,8,120,0,0,0,0,0,0,0
5284,13,9,18,9,156,0,0,0,0,0,0,0
5285,13,9,18,10,108,0,0,0,0,0,0,0
5286,13,9,18,11,156,0,0,0,0,0,0,0
5287,13,9,9,7,144,0,0,0,0,0,0,0
5288,13,9,18,12,144,0,0,0,0,0,0,0
5289,13,9,18,13,132,0,0,0,0,0,0,0
5290,13,9,19,1,72,0,0,0,0,0,0,0
5291,13,9,19,2,72,0,0,0,0,0,0,0
5292,13,9,19,3,132,0,0,0,0,0,0,0
5293,13,9,19,4,156,0,0,0,0,0,0,0
5294,13,9,19,5,144,0,0,0,0,0,0,0
5295,13,9,9,8,168,0,0,0,0,0,0,0
5296,13,9,9,9,132,0,0,0,0,0,0,0
5297,13,9,9,10,120,0,0,0,0,0,0,0
5298,13,9,10,6,168,0,0,0,0,0,0,0
5299,13,9,10,7,156,0,0,0,0,0,0,0
5300,13,9,10,8,144,0,0,0,0,0,0,0
5301,13,9,10,9,108,0,0,0,0,0,0,0
5302,13,9,10,10,132,0,0,0,0,0,0,0
5303,13,9,10,11,156,156,156,143,105,154,125,64
5304,13,9,10,12,144,0,0,0,0,0,0,0
5305,13,9,10,13,144,0,0,0,0,0,0,0
5306,13,9,10,14,156,0,0,0,0,0,0,0
5307,13,9,11,3,132,0,0,0,0,0,0,0
5308,13,9,11,4,144,0,0,0,0,0,0,0
5309,13,9,11,5,108,0,0,0,0,0,0,0
5310,13,9,11,6,144,0,0,0,0,0,0,0
5311,13,9,11,7,120,0,0,0,0,0,0,0
5312,13,9,11,8,156,0,0,0,0,0,0,0
5313,13,9,11,12,156,0,0,0,0,0,0,0
5314,13,9,11,13,144,0,0,0,0,0,0,0
5315,13,9,11,14,132,0,0,0,0,0,0,0
5316,13,9,12,3,84,0,0,0,0,0,0,0
5317,13,9,12,4,132,0,0,0,0,0,0,0
5318,13,9,12,5,144,0,0,0,0,0,0,0
5319,13,9,12,6,132,0,0,0,0,0,0,0
5320,13,9,12,7,144,0,0,0,0,0,0,0
5321,13,9,12,8,144,0,0,0,0,0,0,0
5322,13,9,12,9,144,0,0,0,0,0,0,0
5323,13,9,12,10,132,0,0,0,0,0,0,0
5324,13,9,12,11,120,0,0,0,0,0,0,0
5325,13,9,12,13,156,0,0,0,0,0,0,0
5326,13,9,12,14,12,0,0,0,0,0,0,0
5327,13,9,13,1,108,0,0,0,0,0,0,0
5328,13,9,13,2,96,0,0,0,0,0,0,0
5329,13,9,13,3,96,0,0,0,0,0,0,0
5330,13,9,13,4,144,0,0,0,0,0,0,0
5331,13,9,13,5,168,0,0,0,0,0,0,0
5332,13,9,13,6,144,0,0,0,0,0,0,0
5333,13,9,13,7,168,145,145,35,0,70,0,0
5334,13,9,13,8,156,156,156,156,156,147,147,147
5335,13,9,13,10,156,156,156,156,156,156,156,156
5336,13,9,13,11,120,0,0,0,0,0,0,0
5337,13,9,13,12,132,0,0,0,0,0,0,0
5338,13,9,13,13,72,0,0,0,0,0,0,0
5339,13,9,13,14,120,0,0,0,0,0,0,0
5340,13,9,14,0,144,0,0,0,0,0,0,0
5341,13,9,14,1,48,0,0,0,0,0,0,0
5342,13,9,14,2,156,0,0,0,0,0,0,0
5343,13,9,14,3,120,0,0,0,0,0,0,0
5344,13,9,14,4,108,0,0,0,0,0,0,0
5345,13,9,14,5,120,0,0,0,0,0,0,0
5346,13,9,14,6,144,0,0,0,0,0,0,0
5347,13,9,14,7,108,0,0,0,0,0,0,0
5348,13,9,14,8,132,0,0,0,0,0,0,0
5349,13,9,14,9,132,0,0,0,0,0,0,0
5350,13,9,14,10,156,0,0,0,0,0,0,0
5351,13,9,14,11,168,0,0,0,0,0,0,0
5352,13,9,14,12,144,0,0,0,0,0,0,0
5353,13,9,15,1,84,0,0,0,0,0,0,0
5354,13,9,15,2,132,0,0,0,0,0,0,0
5355,13,9,15,3,144,0,0,0,0,0,0,0
5356,13,9,15,4,120,0,0,0,0,0,0,0
5357,13,9,15,5,156,0,0,0,0,0,0,0
5358,13,9,15,6,120,0,0,0,0,0,0,0
5359,13,9,15,7,156,0,0,0,0,0,0,0
5360,13,9,15,8,96,0,0,0,0,0,0,0
5361,13,9,15,9,144,0,0,0,0,0,0,0
5362,13,9,15,10,132,0,0,0,0,0,0,0
5363,13,9,15,11,168,0,0,0,0,0,0,0
5364,13,9,15,12,108,0,0,0,0,0,0,0
5365,13,9,15,13,144,2,2,0,0,0,0,0
5366,13,9,15,14,120,0,0,0,0,0,0,0
5367,13,9,15,15,132,0,0,0,0,0,0,0
5368,13,9,15,16,96,0,0,0,0,0,0,0
5369,13,9,15,17,144,0,0,0,0,0,0,0
5370,13,9,15,18,156,156,156,129,57,155,108,44
5371,13,9,15,19,144,61,59,33,12,41,21,11
5372,13,9,15,20,120,8,8,0,0,0,0,0
5373,13,9,15,21,84,0,0,0,0,0,0,0
5374,13,9,16,8,144,0,0,0,0,0,0,0
5375,13,9,16,9,156,0,0,0,0,0,0,0
5376,13,10,18,5,117,0,0,0,0,0,0,0
5377,13,10,18,6,143,0,0,0,0,0,0,0
5378,13,10,18,7,130,0,0,0,0,0,0,0
5379,13,10,18,8,130,0,0,0,0,0,0,0
5380,13,10,18,9,169,0,0,0,0,0,0,0
5381,13,10,18,10,117,0,0,0,0,0,0,0
5382,13,10,18,11,169,0,0,0,0,0,0,0
5383,13,10,9,7,156,0,0,0,0,0,0,0
5384,13,10,18,12,156,0,0,0,0,0,0,0
5385,13,10,18,13,143,0,0,0,0,0,0,0
5386,13,10,19,1,78,44,44,39,26,37,36,24
5387,13,10,19,2,78,0,0,0,0,0,0,0
5388,13,10,19,3,143,0,0,0,0,0,0,0
5389,13,10,19,4,169,0,0,0,0,0,0,0
5390,13,10,19,5,156,0,0,0,0,0,0,0
5391,13,10,9,8,182,0,0,0,0,0,0,0
5392,13,10,9,9,143,0,0,0,0,0,0,0
5393,13,10,9,10,130,0,0,0,0,0,0,0
5394,13,10,10,6,182,0,0,0,0,0,0,0
5395,13,10,10,7,169,0,0,0,0,0,0,0
5396,13,10,10,8,156,0,0,0,0,0,0,0
5397,13,10,10,9,117,0,0,0,0,0,0,0
5398,13,10,10,10,143,0,0,0,0,0,0,0
5399,13,10,10,11,169,169,169,113,91,158,100,74
5400,13,10,10,12,156,0,0,0,0,0,0,0
5401,13,10,10,13,156,0,0,0,0,0,0,0
5402,13,10,10,14,169,0,0,0,0,0,0,0
5403,13,10,11,3,143,0,0,0,0,0,0,0
5404,13,10,11,4,156,0,0,0,0,0,0,0
5405,13,10,11,5,117,0,0,0,0,0,0,0
5406,13,10,11,6,156,0,0,0,0,0,0,0
5407,13,10,11,7,130,0,0,0,0,0,0,0
5408,13,10,11,8,169,0,0,0,0,0,0,0
5409,13,10,11,12,169,0,0,0,0,0,0,0
5410,13,10,11,13,156,0,0,0,0,0,0,0
5411,13,10,11,14,143,0,0,0,0,0,0,0
5412,13,10,12,3,91,0,0,0,0,0,0,0
5413,13,10,12,4,143,0,0,0,0,0,0,0
5414,13,10,12,5,156,0,0,0,0,0,0,0
5415,13,10,12,6,143,0,0,0,0,0,0,0
5416,13,10,12,7,156,0,0,0,0,0,0,0
5417,13,10,12,8,156,0,0,0,0,0,0,0
5418,13,10,12,9,156,0,0,0,0,0,0,0
5419,13,10,12,10,143,0,0,0,0,0,0,0
5420,13,10,12,11,130,0,0,0,0,0,0,0
5421,13,10,12,13,169,0,0,0,0,0,0,0
5422,13,10,12,14,13,0,0,0,0,0,0,0
5423,13,10,13,1,117,0,0,0,0,0,0,0
5424,13,10,13,2,104,0,0,0,0,0,0,0
5425,13,10,13,3,104,0,0,0,0,0,0,0
5426,13,10,13,4,156,0,0,0,0,0,0,0
5427,13,10,13,5,182,0,0,0,0,0,0,0
5428,13,10,13,6,156,0,0,0,0,0,0,0
5429,13,10,13,7,182,162,161,147,119,149,132,85
5430,13,10,13,8,169,169,169,169,169,169,169,169
5431,13,10,13,9,156,156,156,156,138,156,156,136
5432,13,10,13,11,130,0,0,0,0,0,0,0
5433,13,10,13,12,143,0,0,0,0,0,0,0
5434,13,10,13,13,78,0,0,0,0,0,0,0
5435,13,10,13,14,130,0,0,0,0,0,0,0
5436,13,10,14,0,156,0,0,0,0,0,0,0
5437,13,10,14,1,52,0,0,0,0,0,0,0
5438,13,10,14,2,169,0,0,0,0,0,0,0
5439,13,10,14,3,130,0,0,0,0,0,0,0
5440,13,10,14,4,117,0,0,0,0,0,0,0
5441,13,10,14,5,130,0,0,0,0,0,0,0
5442,13,10,14,6,156,0,0,0,0,0,0,0
5443,13,10,14,7,117,0,0,0,0,0,0,0
5444,13,10,14,8,143,0,0,0,0,0,0,0
5445,13,10,14,9,143,0,0,0,0,0,0,0
5446,13,10,14,10,169,0,0,0,0,0,0,0
5447,13,10,14,11,182,0,0,0,0,0,0,0
5448,13,10,14,12,156,0,0,0,0,0,0,0
5449,13,10,15,1,91,0,0,0,0,0,0,0
5450,13,10,15,2,143,0,0,0,0,0,0,0
5451,13,10,15,3,156,0,0,0,0,0,0,0
5452,13,10,15,4,130,0,0,0,0,0,0,0
5453,13,10,15,5,169,0,0,0,0,0,0,0
5454,13,10,15,6,130,0,0,0,0,0,0,0
5455,13,10,15,7,169,0,0,0,0,0,0,0
5456,13,10,15,8,104,0,0,0,0,0,0,0
5457,13,10,15,9,156,0,0,0,0,0,0,0
5458,13,10,15,10,143,0,0,0,0,0,0,0
5459,13,10,15,11,182,0,0,0,0,0,0,0
5460,13,10,15,12,117,0,0,0,0,0,0,0
5461,13,10,15,13,156,89,89,38,13,60,24,11
5462,13,10,15,14,130,38,38,13,0,19,6,0
5463,13,10,15,15,143,0,0,0,0,0,0,0
5464,13,10,15,16,104,0,0,0,0,0,0,0
5465,13,10,15,17,156,0,0,0,0,0,0,0
5466,13,10,15,18,169,169,169,169,103,169,169,94
5467,13,10,15,19,156,96,96,53,13,93,52,13
5468,13,10,15,20,130,61,61,56,35,57,55,11
5469,13,10,15,21,91,0,0,0,0,0,0,0
5470,13,10,16,8,156,0,0,0,0,0,0,0
5471,13,10,16,9,169,0,0,0,0,0,0,0
